,postalCode,RestCount,afact,popsum,NP,RMSP,VALP,HINCP
4921,83716,2,1.001,14537.523,2.002,6.006,143000.0,50510.2
4922,83814,7,1.0,23371.0,2.0,6.0,149875.0,51785.0
4923,83815,2,1.0,31015.0,2.0,6.0,150000.0,51800.0
4924,83835,1,1.0,19990.0,2.0,6.0,150000.0,51800.0
4925,83843,3,1.0,25866.0,2.0,6.0,145000.0,51200.0
4926,83854,2,1.0,37245.0,2.0,6.0,150000.0,51800.0
4927,83864,2,1.0,17076.0,2.0,6.0,145000.0,51200.0
4928,84003,1,0.9990000000000001,42341.616,3.0260000000000002,7.962999999999999,298745.0,78297.04999999999
4929,84010,3,1.0,44821.0,2.0,8.0,325000.0,90400.0
4930,84015,1,1.0,62494.0,3.0,8.0,250000.0,80000.0
4931,84020,5,1.0,39765.0,2.044,8.0,360372.0,98560.0
4932,84032,1,1.0,17249.0,2.0,6.0,175000.0,54950.0
4933,84037,3,1.0,33369.0,2.978,8.0,251650.0,80228.8
4934,84041,7,1.0,44625.0,3.0,8.0,250000.0,80000.0
4935,84042,2,1.0,10094.0,3.0,8.0,285000.0,72100.0
4936,84043,1,1.0,49030.0,3.5470000000000006,7.4529999999999985,296490.0,83395.45000000001
4937,84044,2,1.0,26524.0,3.0,6.0,200000.0,64000.0
4938,84047,2,1.0,28936.0,2.154,8.0,329230.0,79547.5
4939,84057,1,1.0,36666.0,3.0,8.0,285000.0,72100.0
4940,84058,1,1.0,30540.0,3.0,8.0,285000.0,72100.0
4941,84060,5,1.0,7596.0,2.0,5.999999999999999,184980.0,54001.9
4942,84062,1,1.0,43269.000000000015,3.0,8.0,295240.0,76426.40000000001
4943,84067,3,1.0,37444.0,2.5,7.0,218500.0,71000.0
4944,84070,2,1.0,24861.0,2.0,8.0,348560.0,90264.0
4945,84074,1,1.0,44310.0,2.0,6.0,225000.0,70000.0
4946,84075,1,1.0,24506.0,3.0,8.0,250000.0,80000.0
4947,84078,1,1.0,25851.0,2.0,6.0,175000.0,54950.0
4948,84084,4,1.0,37247.000000000015,3.0000000000000004,8.0,323068.0,87630.40000000001
4949,84087,1,1.0,13983.0,2.0,8.0,325000.0,90400.0
4950,84088,2,1.0,35603.0,3.0,8.0,321274.0,88262.2
4951,84093,1,1.0,23130.0,2.0,8.0,330064.0,78241.6
4952,84094,2,1.0,28069.0,2.0,8.0,350000.0,91200.0
4953,84095,1,1.001,50616.566,2.965,8.008,324983.0,88110.45
4954,84097,1,1.0,21322.000000000004,2.998,7.997000000000001,284965.0000000001,72074.75000000001
4955,84101,6,1.0,5277.0,1.0,5.0,400000.0,60000.0
4956,84102,4,1.0,17421.0,1.0,5.0,400000.0,60000.0
4957,84103,2,1.0,21084.0,1.0,5.0,400000.0,60000.0
4958,84104,4,1.0,24869.0,2.509,5.5360000000000005,209090.0,60574.5
4959,84107,2,1.0,30863.0,2.0,6.619,322700.0,65001.45
4960,84108,1,1.0,20738.0,1.0,5.0,400000.0,60000.0
4961,84109,3,1.0,23858.000000000004,1.807,6.614,359650.0,65608.65
4962,84111,6,1.0,10744.0,1.0,5.0,400000.0,60000.0
4963,84115,2,0.999,24643.332,1.6310000000000002,6.051,353440.0,63245.60000000001
4964,84116,1,1.0,33297.0,2.944,5.972,205600.0,63888.0
4965,84117,2,1.0,24305.0,2.0,7.0,350000.0,66950.0
4966,84119,3,1.0,53076.99999999999,2.164,5.3279999999999985,210000.0,57894.0
4967,84120,1,1.0,48956.0,3.0,7.0,210000.0,65000.0
4968,84121,3,1.0,41702.0,2.0,7.712999999999999,335740.0,74971.25
4969,84123,1,1.0,37900.000000000015,2.041,5.122999999999999,214715.00000000003,57748.45
4970,84124,1,1.0,21295.0,2.0,7.0,350000.0,66950.0
4971,84319,1,1.0,7905.0,2.0,6.0,185000.0,54000.0
4972,84321,1,1.0,44074.0,2.0,6.0,185000.0,54000.0
4973,84337,1,1.0,11393.0,2.0,6.0,225000.0,70000.0
4974,84341,2,1.0,20109.0,2.0,6.0,185000.0,54000.0
4975,84401,3,1.0,35622.0,2.198,6.396,207326.0,57168.4
4976,84501,1,1.0,13612.0,2.0,6.0,175000.0,54950.0
4977,84601,3,1.0,31486.0,1.0,5.0,250000.0,46850.0
4978,84604,3,1.0,49145.0,1.014,5.02,250300.0,47119.1
4979,84606,3,1.0,32291.0,1.0,5.0,250000.0,46850.0
4980,84634,1,1.0,3395.0,2.0,6.0,180000.0,54302.0
4981,84642,1,1.0,3548.0,2.0,6.0,180000.0,54302.0
4982,84648,1,1.0,5776.0,2.0,6.0,180000.0,54302.0
4983,84651,1,1.0,23457.0,3.878,7.122000000000001,281100.0,80790.7
4984,84654,1,1.0,2689.0,2.0,6.0,180000.0,54302.0
4985,84663,3,1.0,29975.0,3.008,7.992000000000001,324600.0,88925.2
4986,84701,1,1.0,8692.0,2.0,6.0,180000.0,54302.0
4987,84720,1,1.0,19705.0,2.0,6.0,180000.0,54302.0
4988,84737,3,1.0,14838.0,2.0,6.0,270000.0,55000.0
4989,84767,1,1.0,679.0,2.0,6.0,270000.0,55000.0
4990,84770,4,1.0,39131.0,2.0,6.0,270000.0,55000.0
4991,84780,5,1.0,18756.0,2.0,6.0,270000.0,55000.0
4992,85003,2,1.0,9369.0,1.0,4.0,200000.0,40500.0
4993,85004,13,1.0,4965.0,1.0,4.0,200000.0,40500.0
4994,85006,6,1.0,25742.0,1.117,4.117,213455.0,42336.9
4995,85007,4,1.0,14039.999999999998,1.1969999999999998,4.196999999999999,191332.0,41386.5
4996,85008,3,1.0,56145.0,1.544,4.5440000000000005,262560.0,49040.8
4997,85009,3,1.0,52520.0,2.642,5.34,167525.0,48110.5
4998,85012,5,1.0,6390.0,1.713,4.0,235650.0,47273.5
4999,85014,5,1.0,24782.0,1.768,4.0,238400.0,47796.0
5000,85015,1,1.0,37644.0,1.775,4.0,238750.0,47862.5
5001,85016,11,1.0,33896.000000000015,1.984,5.071000000000001,315905.0,58777.4
5002,85017,1,0.999,38833.128,2.531,5.369,155840.0,43536.0
5003,85018,6,1.0,36065.0,2.0,5.006,315210.0000000001,56378.8
5004,85020,5,1.001,32882.85,2.002,4.954999999999999,256050.0,60526.0
5005,85021,4,1.0,37743.0,2.0,4.331,233450.0,50297.9
5006,85022,4,1.0,46395.0,2.0,5.0,232100.0,56870.60000000001
5007,85023,3,1.0,31274.0,2.0,5.0,200000.0,50900.0
5008,85027,5,1.0,37140.0,2.0,5.849,238210.0,69480.3
5009,85028,4,1.0,19157.0,2.0,5.584,308400.0,75267.2
5010,85029,1,1.0,43233.0,2.0,5.5790000000000015,180314.0,48149.75
5011,85032,5,1.0,65485.0,2.0,5.5619999999999985,306200.0,74699.6
5012,85033,2,1.0,53037.0,3.0,5.0,150000.0,43600.0
5013,85034,3,1.0,5582.0,1.0,4.0,200000.0,40500.0
5014,85035,1,1.0,47486.0,3.0,5.0790000000000015,148175.0,43386.2
5015,85037,1,1.0,44771.0,3.0,5.2620000000000005,163100.0,48093.3
5016,85040,1,1.0,29352.0,1.911,4.9110000000000005,159916.0,44599.5
5017,85041,3,1.0,54947.0,2.17,5.293000000000001,178642.0,52036.00000000001
5018,85042,3,1.0,40962.0,2.0,5.358,207552.0,60036.0
5019,85043,1,1.001,30590.56,3.003,5.9639999999999995,183435.0,55462.40000000001
5020,85044,7,1.0,37993.0,2.0,6.0,300000.0,87000.0
5021,85050,7,0.9990000000000001,25710.264000000006,1.9980000000000002,6.095,384300.0,90483.8
5022,85051,2,1.0,40375.0,2.0,5.946000000000001,168268.0,46253.95
5023,85053,6,1.0,28480.0,2.0,6.0,228464.0,71379.6
5024,85054,3,1.0,5384.0,2.0,7.0,500000.0,115800.0
5025,85085,2,1.0,17517.0,2.0,7.0,325000.0,96500.0
5026,85086,5,1.0,40495.0,2.0,6.999999999999999,340225.0,98179.09999999998
5027,85120,1,1.0,28168.0,2.0,5.837999999999999,185530.0,58072.6
5028,85122,6,1.0,50942.0,2.0,6.0,210000.0,59700.0
5029,85128,1,1.0,14823.0,1.5,6.0,220000.0,60000.0
5030,85131,2,1.0,18017.0,1.574,6.0,218520.0,59955.6
5031,85132,1,1.0,33556.0,1.5235,6.0,217850.0,59884.2
5032,85138,1,1.0,33633.0,2.0,6.0,210000.0,59700.0
5033,85139,1,1.0,17979.0,2.0,6.0,210000.0,59717.5
5034,85142,1,1.001,48918.87,1.8835,6.0059999999999985,165950.0,53993.3
5035,85143,1,1.0,35015.0,1.8295,6.0,190345.0,58484.3
5036,85194,1,1.0,6721.0,1.5,6.0,220000.0,60000.0
5037,85201,5,1.0,46092.0,2.0,5.999999999999999,273140.0,71642.4
5038,85202,2,1.0,37275.0,2.0,6.0,305000.0,73200.0
5039,85203,1,1.0,35541.0,2.0,5.852,258110.0,69041.8
5040,85204,5,1.0,60885.0,2.0,5.257000000000001,226985.0,60086.05
5041,85205,4,1.0,39858.0,2.0,5.742999999999999,244580.0,67029.35
5042,85206,6,1.0,33154.000000000015,2.0,5.0,200440.00000000003,55598.95
5043,85207,1,1.0,44744.0,2.0,5.0,240000.0,60000.0
5044,85209,4,1.0,37377.0,2.0,5.0,240000.0,60000.0
5045,85210,2,1.0,36464.0,2.0,6.0,305000.0,73200.0
5046,85212,1,0.999,24467.507999999998,1.998,4.995000000000001,239760.00000000003,59940.00000000001
5047,85213,1,1.0,31797.0,2.0,5.79,247400.0,67755.5
5048,85215,2,1.0,15963.0,2.0,5.999999999999999,260380.0,71016.8
5049,85224,10,1.0,42796.0,2.0,5.01,360550.0,79210.0
5050,85225,7,1.0,69810.00000000001,2.0,5.018,357550.0,79138.90000000001
5051,85226,10,1.0,37376.0,2.0,6.0,548640.0,99848.8
5052,85233,2,1.0,37564.0,2.0,5.0,280000.0,75400.0
5053,85234,5,1.0,50014.0,2.0,5.0,280000.0,75400.0
5054,85248,2,1.0,29821.0,1.9955,6.0,409965.0,89345.2
5055,85250,4,1.0,15906.0,2.0,6.0,710000.0,115000.0
5056,85251,19,1.0,34390.0,2.0,5.965,696175.0,112942.0
5057,85253,4,1.0,17046.999999999996,2.0,5.9910000000000005,677645.0,112150.8
5058,85254,8,1.0,45801.0,2.0,6.0,371960.0,87769.0
5059,85255,8,1.0,37270.0,2.0,6.770999999999999,488550.0,107464.4
5060,85256,1,1.0,4974.0,2.0,6.0,450000.0,79400.0
5061,85257,3,1.0,26755.0,2.0,6.0,702720.0,114003.2
5062,85258,4,1.0,23342.0,2.0,6.0,632780.0,104426.8
5063,85259,1,1.0,21422.0,2.0,6.0,450000.0,79400.0
5064,85260,5,1.0,36055.999999999985,2.0,6.017,502070.0,87032.0
5065,85262,2,1.0,11275.0,2.0,6.416,470800.0,94542.4
5066,85263,1,1.0,2111.0,2.0,6.0,450000.0,79400.0
5067,85264,1,1.0,1249.0,2.0,6.0,450000.0,79400.0
5068,85266,3,1.0,11406.0,2.0,7.0,500000.0,115800.0
5069,85268,3,1.0,22684.0,2.0,6.0,450000.0,79400.0
5070,85281,14,1.0,57348.0,2.0,5.023,787580.0,97379.0
5071,85282,2,1.0,48670.99999999999,2.0,5.0619999999999985,784500.0,98124.0
5072,85283,6,1.0,44813.00000000001,2.0,5.989000000000001,552750.0,99978.0
5073,85284,1,1.0,16479.0,2.0,6.0,550000.0,100000.0
5074,85286,3,1.0,38930.0,2.0,5.843,406365.0,88373.0
5075,85295,2,1.0,38332.0,2.0,5.792999999999998,172945.0,56209.4
5076,85296,4,1.0,36799.0,2.0,5.0,280000.0,75400.0
5077,85297,1,1.0,26979.0,2.0,6.0,145000.0,51200.0
5078,85298,2,1.0,21479.0,2.0,6.0,145000.0,51200.0
5079,85301,6,1.001,60221.16099999999,2.002,5.0310000000000015,181350.0,44830.825
5080,85302,1,1.0,36909.0,2.0,6.000000000000001,247600.00000000003,71443.2
5081,85305,1,1.0,10822.0,2.097,5.0969999999999995,181940.0,45818.895
5082,85306,1,1.001,24215.191000000003,2.002,6.0059999999999985,233488.0,67846.85
5083,85307,1,1.0,9230.0,2.324,6.306,245400.0,71561.775
5084,85308,12,1.0,63876.0,2.0,6.0,242680.0,72000.0
5085,85323,3,1.0,39507.0,3.0,6.0,200000.0,60750.0
5086,85326,6,1.0,51705.0,2.0,6.0120000000000005,211080.0,62521.6
5087,85331,2,1.0,26960.0,2.0,6.989999999999998,499500.0,115436.0
5088,85337,1,1.0,2793.0,2.0,6.0,210000.0,62200.0
5089,85338,1,1.0,41115.000000000015,2.0,6.9940000000000015,299460.0000000001,88839.20000000003
5090,85339,3,1.001,35621.586,2.8789999999999996,5.966,186395.0,56206.2
5091,85340,3,1.0,26262.0,2.38,6.62,262000.0,78265.0
5092,85345,4,1.0,56208.0,2.0,5.9639999999999995,198794.00000000003,59825.8
5093,85346,1,1.0,4423.0,2.0,6.0,135500.0,50065.0
5094,85351,3,1.0,27789.0,2.0,5.0,166500.0,44450.0
5095,85353,1,1.0,31011.0,3.0,6.0,186650.0,56522.5
5096,85363,1,1.0,6156.0,2.0,5.0,166500.0,44450.0
5097,85364,5,1.0,74904.0,2.0,6.0,140000.0,50300.0
5098,85365,1,1.0,46558.0,2.0,6.0,140000.0,50300.0
5099,85367,2,1.0,20429.0,2.0,6.0,140000.0,50300.0
5100,85374,8,1.0,47146.0,2.0,5.7829999999999995,219535.5,60435.50000000001
5101,85377,3,1.0,3051.0,2.0,6.8519999999999985,492600.0,110412.8
5102,85379,4,1.0,39732.0,2.0,6.0,235000.0,64950.0
5103,85381,4,1.0,24249.0,2.0,5.917999999999999,197653.0,59184.9
5104,85382,7,1.0,40454.0,2.0,6.113,220587.0,65948.3
5105,85383,2,0.9990000000000001,37144.818,1.9980000000000002,6.667999999999999,286200.0,85058.0
5106,85390,1,1.0,8621.0,2.0,6.000000000000001,205850.0,61353.4
5107,85392,2,1.0,35310.0,3.0,6.0,200000.0,60750.0
5108,85395,1,1.0,25922.0,2.0,7.0,300000.0,89000.0
5109,85541,4,1.0,21877.0,2.0,6.0,140000.0,50000.0
5110,85552,2,1.0,6218.0,2.0,6.0,140000.0,50000.0
5111,85602,1,1.001,9473.464,2.002,6.006,155309.5,54392.40000000001
5112,85619,1,1.0,50.0,2.0,6.0,294800.0,75684.0
5113,85621,5,1.0,23054.0,2.0,6.0,150000.0,52600.0
5114,85629,1,1.0,23568.0,2.0,5.945,186242.5,68417.2
5115,85635,3,1.0,34727.0,2.0,6.0,150000.0,52600.0
5116,85658,1,1.0,7789.999999999999,1.922,5.999999999999999,119110.0,54136.4
5117,85701,5,1.0,4983.0,1.969,5.07,100775.0,37915.4
5118,85704,7,1.0,30929.0,2.0,6.0,306680.0,77129.4
5119,85705,6,1.0,57520.99999999999,1.104,4.208,122400.0,34721.6
5120,85706,7,1.0,55209.0,2.0,5.0,100000.0,36350.0
5121,85710,7,1.0,54439.0,1.63,5.630000000000001,154250.0,44819.5
5122,85711,10,1.0,41251.0,1.629,5.629,154275.0,44816.85
5123,85712,1,1.0,32666.0,1.0,5.0,170000.0,43150.0
5124,85713,10,0.9990000000000001,50100.849,1.9980000000000002,5.471,110889.0,44588.64
5125,85715,4,1.0,17702.0,1.038,5.038,176840.0,44641.5
5126,85716,7,0.999,32820.147000000004,1.1800000000000002,4.875,151760.0,40410.95
5127,85718,2,1.0,27367.0,2.0,6.000000000000001,349880.0000000001,82385.40000000001
5128,85719,11,1.0,43989.0,1.0830000000000002,4.15,125940.0,33544.4
5129,85730,1,1.0,38322.999999999985,2.0,6.0,147430.0,47180.0
5130,85735,1,1.0,11250.0,2.0,5.61,138610.0,56447.60000000001
5131,85737,4,1.0,20727.0,2.0,6.0,230000.0,67800.0
5132,85741,7,1.0,32998.0,2.0,6.0,230000.0,67800.0
5133,85743,2,1.0,29144.0,2.0,5.849,114949.0,54334.84000000001
5134,85745,8,1.0,37006.0,2.0,5.983,100000.0,52716.95
5135,85746,1,1.0,43057.0,2.0,5.003,198703.0,61813.48
5136,85747,3,1.0,23058.0,2.0,6.0,185500.0,68800.0
5137,85748,2,1.0,18087.0,2.0,6.0,306901.0,78836.8
5138,85757,1,1.0,16988.0,2.0,5.0,199000.0,61840.0
5139,85901,4,1.0,17207.0,2.0,6.0,150000.0,51000.0
5140,85929,1,1.0,8322.0,2.0,6.0,150000.0,51000.0
5141,85935,1,1.0,4735.0,2.0,6.0,150000.0,51000.0
5142,85938,1,1.0,2366.0,2.0,6.0,150000.0,51000.0
5143,85939,1,1.0,4400.0,2.0,6.0,150000.0,51000.0
5144,86001,9,1.0,40776.0,2.0,6.0,150000.0,52200.0
5145,86004,5,1.0,37338.0,2.0,6.0,150000.0,52200.0
5146,86023,1,1.0,2627.0,2.0,6.0,150000.0,52200.0
5147,86025,2,1.0,5676.0,2.0,6.0,150000.0,51000.0
5148,86033,1,1.0,7844.0,2.0,6.0,150000.0,51000.0
5149,86046,1,1.0,6090.0,2.0,6.0,150000.0,52200.0
5150,86047,1,1.0,14970.000000000002,2.0,6.0,150000.0,51069.6
5151,86301,5,1.0,20626.0,2.0,6.0,160000.0,52000.0
5152,86314,2,1.0,34401.0,2.0,6.0,160000.0,52000.0
5153,86322,2,1.0,11480.0,2.0,6.0,160000.0,52000.0
5154,86323,1,1.0,15822.0,2.0,6.0,160000.0,52000.0
5155,86326,3,1.0,23344.0,2.0,6.0,160000.0,52000.0
5156,86336,15,1.0,11320.0,2.0,6.0,157220.0,52055.60000000001
5157,86403,2,1.0,15802.0,2.0,6.0,135500.0,50065.0
5158,86409,1,1.0,26471.0,2.0,6.0,135500.0,50065.0
5159,86429,2,1.0,7162.0,2.0,6.0,135500.0,50065.0
5160,86440,1,1.0,6906.0,2.0,6.0,135500.0,50065.0
5161,86442,3,1.0,33382.0,2.0,6.0,135500.0,50065.0
5162,87002,1,1.0,22517.0,2.0,6.0,140000.0,50300.0
5163,87004,2,1.0,10136.0,2.0,6.0,135500.0,50065.0
5164,87015,1,1.001,13118.105,2.002,6.006,155480.0,51915.2
5165,87031,4,1.0,44075.0,2.0,6.0,140000.0,50300.0
5166,87035,1,1.0,7268.0,2.0,6.0,150140.0,52591.6
5167,87048,3,1.0,8682.0,1.979,5.999999999999999,139049.0,50482.27
5168,87068,1,1.0,4755.0,2.0,6.0,140000.0,50300.0
5169,87102,10,1.0,21204.0,2.0,6.0,288390.0,66067.40000000001
5170,87104,9,1.0,12123.0,2.0,6.0,320000.0,68400.0
5171,87106,7,1.0,27013.0,2.0,6.0,262870.0,64184.2
5172,87107,3,1.0,31183.0,2.0,5.999999999999999,319750.0,68393.2
5173,87108,7,1.0,38647.0,2.0,6.0,175000.0,57700.0
5174,87109,13,1.0,40432.0,2.0,6.0,171825.0,57519.11
5175,87110,13,1.001,38625.587,2.002,6.006,195675.0,65071.3
5176,87111,5,1.0,56490.0,2.0,6.0,177375.0,59310.65
5177,87112,8,1.0,43584.0,2.0,6.0,194900.0,64963.5
5178,87113,2,1.0,14477.0,2.0,6.0,232340.0,61644.9
5179,87114,7,1.0,61623.0,1.5605,6.0,231740.0,60980.2
5180,87120,2,1.0,58023.0,1.5,6.0,220000.0,60000.0
5181,87121,4,1.0,76721.0,1.979,6.000000000000001,224900.0,60411.6
5182,87122,1,1.0,17977.0,2.0,6.0,165740.0,55988.54
5183,87123,4,1.0,41468.0,2.0,6.0,174195.0,57529.8
5184,87124,3,1.0,51404.0,2.0,6.0,135500.0,50065.0
5185,87301,3,1.0,23674.0,2.0,6.0,145000.0,51200.0
5186,87402,4,1.0,11034.0,2.0,6.0,150000.0,51800.0
5187,87501,11,1.0,15147.0,2.0,6.0,160000.0,52000.0
5188,87505,9,1.0,31013.0,2.0,6.0,160000.0,52000.0
5189,87506,1,1.0,12580.0,2.0,6.0,160000.0,52000.0
5190,87507,7,1.0,45890.0,2.0,6.0,160000.0,52000.0
5191,87508,2,1.0,18183.0,2.0,6.0,160000.0,52000.0
5192,87544,3,1.0,17950.0,2.0,6.0,150000.0,51000.0
5193,87701,1,1.0,20081.0,2.0,6.0,150000.0,51000.0
5194,87710,1,1.0,1768.0,2.0,6.0,150000.0,52200.0
5195,87740,1,1.0,8068.0,2.0,6.0,150000.0,52200.0
5196,88001,9,1.0,37484.0,2.0,6.0,188970.0,61897.0
5197,88005,1,1.0,27116.0,2.0,6.0,188160.0,61816.0
5198,88011,4,1.0,27698.0,2.0,6.0,188610.0,61861.0
5199,88012,1,1.0,25961.000000000004,2.0,6.000000000000001,186750.0,61675.0
5200,88021,1,1.0,18421.0,2.0,6.0,180000.0,61000.0
5201,88061,1,1.0,18585.0,2.0,6.0,150000.0,52600.0
5202,88101,5,1.0,45006.0,2.0,6.0,150000.0,52200.0
5203,88130,1,1.0,18651.0,2.0,6.0,150000.0,52200.0
5204,88201,2,1.0,25490.0,2.0,6.0,130000.0,49700.0
5205,88203,1,1.0,31561.0,2.0,6.0,130000.0,49700.0
5206,88220,2,2.0,67450.0,4.0,12.0,285000.0,104700.0
5207,88240,4,1.0,37149.0,2.0,6.0,140000.0,51400.0
5208,88260,1,1.0,14343.0,2.0,6.0,140000.0,51400.0
5209,88310,2,1.0,35776.0,2.0,6.0,130000.0,49700.0
5210,88340,1,1.0,3616.0,2.0,6.0,130000.0,49700.0
5211,88346,1,1.0,3132.0,2.0,6.0,130000.0,49700.0
5212,89005,2,1.0,15065.0,2.0,5.997999999999998,274820.0,70457.6
5213,89011,1,1.0,19550.0,2.0,5.997000000000001,281980.0,71162.90000000001
5214,89012,2,1.0,29085.0,2.0,6.0,300000.0,73000.0
5215,89014,4,1.0,36922.0,2.0,5.930999999999999,290340.0,71226.7
5216,89015,3,1.0,38993.0,2.0,6.0,283800.0,71380.0
5217,89019,2,2.0,5346.0,3.0,11.0,475000.0,120300.0
5218,89027,2,1.0,15275.0,2.0,5.0,185000.0,49300.0
5219,89029,5,1.0,7546.0,2.0,6.0,275000.0,70500.0
5220,89030,8,1.0,53927.99999999999,1.977,5.954,164655.0,56457.75
5221,89031,3,1.0,60589.0,2.0,6.0,167320.0,58198.4
5222,89032,3,1.0,40297.0,2.0,6.0,168350.0,58708.25
5223,89052,5,1.0,47214.0,2.0,6.0,294550.0,72707.0
5224,89074,4,1.0,47095.0,2.0,5.999999999999999,297150.0,72943.0
5225,89084,2,1.0,21837.0,2.0,6.0,166900.0,57990.5
5226,89101,4,1.0,46055.0,1.0,4.0,150000.0,31300.0
5227,89102,4,1.0,35759.0,1.664,4.664,179122.0,41596.2
5228,89103,7,1.0,50519.0,1.523,4.5230000000000015,241363.0,51552.0
5229,89104,12,0.999,39869.091,1.521,4.518000000000002,156099.0,39782.4
5230,89106,1,1.0,25759.0,1.0590000000000002,4.06,151533.0,32067.3
5231,89107,1,1.0,36282.0,2.0,5.0,176000.0,44000.0
5232,89108,2,1.0,70123.0,2.0,5.4270000000000005,152088.0,47025.295
5233,89109,37,1.0,7770.000000000001,1.001,4.001,198977.00000000003,39005.000000000015
5234,89110,4,1.0,70994.0,1.4500000000000002,4.45,165750.0,39400.0
5235,89113,2,1.0,23800.0,2.0,5.0,280000.0,63000.0
5236,89115,2,1.0,58794.00000000001,2.0,5.021000000000001,184580.00000000003,49462.75000000001
5237,89117,7,1.0,55416.0,2.0,5.7639999999999985,290288.0,65144.0
5238,89118,5,0.9990000000000001,19298.682,1.7619999999999998,4.885000000000002,256824.0,58407.0
5239,89119,11,1.0,49445.0,1.17,4.34,207670.0,44610.0
5240,89120,3,1.0,23311.0,1.5750000000000002,4.661999999999999,185505.0,45943.4
5241,89121,10,1.0,64096.0,1.5730000000000002,4.573,176653.0,43755.9
5242,89122,1,1.0,45720.0,2.0,5.0299999999999985,163450.0,47996.0
5243,89123,7,1.0,56300.0,2.0,5.999999999999999,250100.0,72002.0
5244,89128,7,1.0,35669.0,2.0,5.643000000000002,255732.0,58789.0
5245,89129,5,1.0,51252.0,2.0,6.0,120000.0,51085.0
5246,89130,6,1.0,33015.0,2.0,5.987,173143.0,61394.89
5247,89131,2,1.0,43072.0,2.0,6.0,175000.0,62000.0
5248,89134,1,1.0,24040.0,2.0,6.0,300000.0,67000.0
5249,89135,6,1.0,24144.0,2.0,5.1160000000000005,282320.0,63464.0
5250,89139,4,1.0,30477.0,2.0,6.0,251350.0,71919.0
5251,89145,3,1.0,23186.0,2.0,5.648,256352.0,58904.0
5252,89146,1,1.0,19071.0,1.819,4.819,203459.0,47351.0
5253,89147,6,1.0,49778.0,2.0,5.0,280000.0,63000.0
5254,89148,1,1.0,39712.0,2.0,5.0,280000.0,63000.0
5255,89149,6,1.0,31143.0,2.0,6.0,120000.0,51085.0
5256,89156,1,1.0,27794.0,2.0,5.0,185000.0,49300.0
5257,89169,7,1.0,23304.0,1.0,4.0,199000.0,39000.0
5258,89178,1,1.0,27588.0,2.0,5.8610000000000015,275695.0,69457.5
5259,89183,2,1.0,36005.0,2.0,5.999999999999999,250100.0,72002.0
5260,89301,1,1.0,7606.0,2.0,6.0,150000.0,51000.0
5261,89403,1,1.0,14158.0,2.0,6.0,150000.0,51800.0
5262,89408,1,1.0,19626.0,2.0,6.0,150000.0,51796.0
5263,89411,1,1.0,929.0,2.0,6.0,150000.0,51800.0
5264,89415,1,1.0,3793.0,2.0,6.0,150000.0,51000.0
5265,89423,1,1.0,10465.0,2.0,6.0,150000.0,51800.0
5266,89431,5,1.0,36189.0,2.0,5.94,301100.0,72408.0
5267,89434,1,1.0,25416.0,2.0,6.0,298180.0,72258.4
5268,89436,2,1.0,36867.0,2.0,6.0,305000.0,73200.0
5269,89445,2,1.0,16114.0,2.0,6.0,150000.0,51000.0
5270,89448,2,1.0,1695.0,2.0,6.0,150000.0,51800.0
5271,89449,6,1.0,2994.0,2.0,6.0,150000.0,51800.0
5272,89451,1,1.0,8930.0,2.0,6.0,260000.0,71000.0
5273,89460,1,1.0,13236.0,2.0,6.0,150000.0,51800.0
5274,89501,5,1.0,4252.0,2.0,5.0,240000.0,60000.0
5275,89502,13,1.0,43566.0,2.0,5.061,241220.0,60671.0
5276,89503,7,1.0,27891.0,2.0,5.0539999999999985,241080.0,60594.0
5277,89506,2,1.0,38379.0,2.0,5.856999999999998,264160.0,69770.2
5278,89509,2,1.0,33395.0,2.0,5.0,240000.0,60000.0
5279,89511,1,1.0,25011.0,2.0,5.7940000000000005,255880.0,68734.0
5280,89512,1,1.0,25574.0,2.0,5.012,240780.0,60158.4
5281,89519,1,1.0,8392.0,2.0,6.0,260000.0,71000.0
5282,89521,2,1.0,25716.0,2.0,5.659000000000002,247790.0,66308.2
5283,89701,6,1.0,27625.0,2.0,6.0,150000.0,51800.0
5284,89706,3,1.0,19510.0,2.0,6.0,150000.0,51800.0
5285,89835,2,1.0,1822.0,2.0,6.0,150000.0,51000.0
5286,89883,1,1.0,4488.0,2.0,6.0,150000.0,51000.0
5287,90001,1,1.0,57110.0,3.813,4.1869999999999985,381300.0,44667.81
5288,90002,1,0.999,51171.777,3.305,4.6869999999999985,330500.0,39898.91
5289,90003,3,1.0,66266.0,2.911,5.0,308900.0,37401.55
5290,90004,4,1.0,62180.0,1.5059999999999998,3.1009999999999995,830250.0,48786.0
5291,90006,6,1.0,59185.0,1.723,3.2829999999999995,646631.0,40550.0
5292,90007,11,0.999,40879.08,1.0770000000000002,4.003,545212.0,34261.55
5293,90010,3,1.0,3800.0,2.0,3.389,863950.0,52448.0
5294,90011,2,1.0,103892.0,3.925,4.95,352500.0,37211.25
5295,90012,9,1.0,31103.0,1.139,3.0,491700.0,46082.45
5296,90013,6,1.0,11772.0,1.0,3.0,450000.0,45450.0
5297,90014,5,1.0,7005.0,1.0,3.0,450000.0,45450.0
5298,90015,4,0.9990000000000001,18967.014,1.55,2.997,614850.0,47911.60000000001
5299,90016,6,1.0,47596.0,2.0,4.0,600000.0,50500.0
